headline	lead_paragraph	web_url
B. H. Friedman, 84, Novelist And Biographer of Pollock	B. H. Friedman, a real estate executive who gave up his business career to write well-received novels and art criticism and whose books include an early biography of Jackson Pollock, died on Tuesday in Manhattan. He was 84. The cause was complications of pneumonia, said his daughter, Daisy Friedman.	http://query.nytimes.com/gst/fullpage.html?res=9D0CE6DF123DF936A25752C0A9679D8B63
Paul Soldner, 89, Ceramic Artist and Innovator	Paul Soldner, a ceramist who put his own twist on the Japanese firing technique known as raku to create wildly spontaneous sculptural vessels, died on Monday at his home in Claremont, Calif. He was 89. His death was confirmed by his daughter, Stephanie Soldner Sullivan.	http://query.nytimes.com/gst/fullpage.html?res=9C07E0D7113AF933A25752C0A9679D8B63
Jiri Dienstbier, Czech Dissident, Is Dead at 73	Jiri Dienstbier, one of Eastern Europe's leading dissidents, who with Vaclav Havel helped topple Communism in Czechoslovakia, died Saturday in Prague. He was 73. His death was announced by Czech state television. The cause was not specified.	http://query.nytimes.com/gst/fullpage.html?res=9803E5DE173DF933A25752C0A9679D8B63
Raphael Hillyer, 96, Founding Violist of Juilliard Quartet	Raphael Hillyer, the founding violist of the Juilliard String Quartet and a soloist and teacher known for the warmth and expressivity of his tone, died on Dec. 27 in Boston, where he lived. He was 96. The cause was heart failure, said his daughter Reiko Hillyer.	http://query.nytimes.com/gst/fullpage.html?res=9400E4DF143AF934A35752C0A9679D8B63
Ab Simon, 88, Is Dead; Led Seagram's Wine Unit	Ab Simon, who as the longtime chairman of the Seagram Chateau & Estate Wines Company was a commanding figure in the American wine trade and a leading importer of fine Bordeaux to the United States, died on Saturday at his home in Manhattan. He was 88. The cause was complications of heart disease, his wife, Francine, said.	http://query.nytimes.com/gst/fullpage.html?res=9400E2DD113BF935A35752C0A9679D8B63
Hideko Takamine, 86, Acclaimed Actress	Hideko Takamine, a Japanese actress who over the course of nearly 200 films developed from an endearing child star into a powerful representative of the Japanese woman's search for identity and autonomy in the years after World War II, died on Dec. 28 in Tokyo. She was 86. The cause was lung cancer, a spokesman said.	http://query.nytimes.com/gst/fullpage.html?res=9C00EEDC1F38F936A35752C0A9679D8B63
Bill Erwin, 96, Character Actor and 'Grump'	LOS ANGELES (AP) -- Bill Erwin, a character actor whose long movie and television career included a memorable role as a grumpy old man on ''Seinfeld,'' died on Dec. 29 at his home here. He was 96. His death was confirmed by his son Mike.	/data/daily/2011/01/05/231665.sgml
Justice Steven W. Fisher, 64	Steven W. Fisher, a New York State justice who presided over the trial of two men who killed five employees of a Wendy's fast food restaurant in Queens in 2000, died on Dec. 18 at his home in Queens. He was 64. The cause was lung cancer, his son-in-law, David Kerpen, said.	http://query.nytimes.com/gst/fullpage.html?res=9E0DE3D91130F931A35752C0A9679D8B63
Bernie Wilson, 64, R&B Singer	PHILADELPHIA (AP) -- Bernie Wilson, who sang baritone for Harold Melvin and the Blue Notes, died Sunday in Voorhees, N.J. He was 64. He died after suffering a stroke and a heart attack, his cousin Faith Peace-Mazzccua said.	/data/daily/2011/01/01/979422.sgml
Agathe von Trapp, 97, Eldest of Trapp Family Singers	HAGERSTOWN, Md. (The Associated Press) -- Agathe von Trapp, a member of the singing family whose escape from Nazi-occupied Austria was the basis for ''The Sound of Music,'' died in Towson, Md., on Tuesday. She was 97. She died in a hospice after suffering congestive heart failure in November, said her longtime friend Mary Louise Kane, with whom she ran a kindergarten at the Sacred Heart Roman Catholic parish in Glyndon, Md., until 1993.	/data/daily/2010/12/31/017035.sgml
Frances Ginsberg, 55, Singer With New York City Opera	Frances Ginsberg, an American soprano heard regularly with the New York City Opera in the 1980s, died on Friday in the Bronx. She was 55 and had lived in Manhattan and Milan. The cause was brain and spinal cancer, said, Hagai Kamil, a longtime friend. Ms. Ginsberg had previously been treated for breast and ovarian cancer.	http://query.nytimes.com/gst/fullpage.html?res=9403E1DF1E30F933A05751C1A9669D8B63
Bud Greenspan, 84, Dies; Filmed Olympics in Glory	Bud Greenspan, who disdained scandals to write, produce and direct uplifting documentaries about Olympic athletes facing triumph and tragedy, died Saturday at his home in Manhattan. He was 84. The cause was Parkinson's disease, said Nancy Beffa, his companion and business partner.	http://query.nytimes.com/gst/fullpage.html?res=9B06EED71F31F934A15751C1A9669D8B63
Karen Tuttle, Spirited Violist and Teacher, Dies at 90	Karen Tuttle, a violist and teacher whose singular approach to her instrument -- which entailed the expression of deep feeling, the attainment of great physical comfort and occasionally the literal rending of garments -- drew disciples from around the world, died on Dec. 16 at her home in Philadelphia. She was 90. The cause was complications of Alzheimer's disease, her daughter, Robin Herskowitz Heald, said.	http://query.nytimes.com/gst/fullpage.html?res=9F05E4D61331F934A15751C1A9669D8B63
Patricia Thompson, 63, TV Producer and Documentarian	PARIS -- Patricia Thompson, a Paris-based American television producer and an Emmy-winning documentary filmmaker, died here on Monday. She was 63. The cause was a cerebral hemorrhage, her husband, Jim Bittermann, a CNN correspondent, said.	http://query.nytimes.com/gst/fullpage.html?res=9C03E3DD153EF935A15751C1A9669D8B63
Frank Baldino Jr., Founder of Pharmaceutical Company, Dies at 57	Frank Baldino Jr. who founded the pharmaceutical company Cephalon, best known for the drug Provigil, which is used to increase alertness, died Thursday in Philadelphia. He was 57. The cause was complications related to leukemia, the company said in a statement. In August, Dr. Baldino, who lived in West Chester, Pa., had taken a leave of absence from his posts as Cephalon's chairman and chief executive.	http://query.nytimes.com/gst/fullpage.html?res=9A07E0DF153EF937A15751C1A9669D8B63
Steve Landesberg, 74, Actor on 'Barney Miller'	Steve Landesberg, an actor and comedian with a friendly and often deadpan manner who was best known for his role on the long-running sitcom ''Barney Miller,'' died in Los Angeles on Monday. He was 74. The cause was colon cancer, his daughter, Elizabeth, said.	http://query.nytimes.com/gst/fullpage.html?res=9803E2D61E3FF931A15751C1A9669D8B63
Phil Cavarretta, League M.V.P. for Cubs In Last Pennant-Winning Year, Dies at 94	Phil Cavarretta, who played 20 seasons for the Chicago Cubs and won the National League's most valuable player award and batting championship in 1945, the last time the Cubs captured a pennant, died Saturday in Lilburn, Ga. He was 94. His death, at a hospice, resulted from a stroke he sustained on Dec. 7, his son, Phil Jr., said.	http://query.nytimes.com/gst/fullpage.html?res=9506E4DD123FF933A15751C1A9669D8B63
Walt Dropo, 87, Rookie of the Year in 1950	Walt Dropo, one of the University of Connecticut's greatest athletes, who broke into the major leagues with the Boston Red Sox, won the American League rookie of the year award in 1950 and became a reliable hitter and first baseman for 13 years, died on Friday. He was 87 and lived in Peabody, Mass. The university announced his death Saturday.	http://query.nytimes.com/gst/fullpage.html?res=9900E4DD123FF933A15751C1A9669D8B63
Enrique Morente, 67, Singer Who Made a New Flamenco	Enrique Morente, one of the world's most celebrated flamenco singers, whose work embraced both traditional styles and contemporary influences as diverse as George Gershwin and Leonard Cohen, died on Monday in a Madrid hospital. He was 67. Hospital officials confirmed the death to The Associated Press, giving no cause. According to many reports in the European news media, Mr. Morente died as a result of complications of surgery he underwent earlier this month.	http://query.nytimes.com/gst/fullpage.html?res=9A0DE4DD133DF934A25751C1A9669D8B63
MacKenzie Miller, 89; Trained Champions	MacKenzie Miller, who trained champion thoroughbred horses for nearly half a century and at the age of 71 saddled the 1993 Kentucky Derby winner, Sea Hero, died on Dec. 10 in Lexington, Ky. He was 89. The cause was complications of a stroke, his daughter, Martha Queen, said. He lived in Versailles, Ky., where he was born.	http://query.nytimes.com/gst/fullpage.html?res=9D04E3D8153CF934A25751C1A9669D8B63
Last Word: Bob Feller	Bob Feller is one of the greatest baseball pitchers ever to play the game. He began his major league career as a teenager in 1936, throwing a fastball the game has not seen since.	http://www.nytimes.com/video/obituaries/1247464008751/last-word-bob-feller.html
Chuck Jordan Dies at 83; Streamlined G.M. Designs	Chuck Jordan, a General Motors designer who dreamed up automotive confections dripping with tailfins, chrome and postwar exuberance, then helped reshape the look of G.M. cars as the company grappled with foreign competition and steeper fuel costs, died Thursday at his home in Rancho Santa Fe, Calif. He was 83. The cause was lymphoma, his wife, Sally, said.	http://query.nytimes.com/gst/fullpage.html?res=9A0DE7DE173DF936A25751C1A9669D8B63
Frank W. Lewis, 98, Master Of the Cryptic Crossword	For more than six decades, Frank W. Lewis mesmerized, mystified and miffed a circle of obsessed people by writing a devilishly quirky cryptic crossword puzzle for The Nation. But there were some bridges even he would not cross. If the clue ''BEFORE FALL'' led to the answer ''PRIDE,'' for example, drawing from the Bible, he conceded that it would be ''carrying things a trifle too far,'' as he wrote in an essay, to use the clue ''SUMMER.''	http://query.nytimes.com/gst/fullpage.html?res=9F06E1DE1330F930A35751C1A9669D8B63
Steven Posner, 67, Former Corporate Raider	Steven N. Posner, who with his father, Victor, was caught up in a major corporate raiding case that led to the convictions of Ivan F. Boesky and Michael R. Milken, died Monday in a high-speed boat collision on Biscayne Bay, Fla. He was 67 and lived in Miami. His wife confirmed the death.	http://query.nytimes.com/gst/fullpage.html?res=9F03EEDA1631F931A35751C1A9669D8B63
Mario Monicelli Dies at 95; Depicted Life's Foibles	Mario Monicelli, an enormously popular director and screenwriter whose bittersweet films, notably ''Big Deal on Madonna Street'' and ''The Great War,'' blended humor and tragedy to create a new genre known as Italian-style comedy, died on Monday in Rome. He was 95. He jumped from a fifth-floor balcony of the San Giovanni Hospital, where he was being treated for prostate cancer, The Associated Press reported.	http://query.nytimes.com/gst/fullpage.html?res=9801EFDB1530F932A35751C1A9669D8B63
Bella Akhmadulina, 73, A Bold, Personal Voice In Russian Poetry, Dies	Bella Akhmadulina, a poet whose startling images and intensely personal style, couched in classical verse forms, established her as one of the Soviet Union's leading literary talents, died on Monday at her home in Peredelkino, outside Moscow. She was 73. Her death was reported by the Russian news agency Itar-Tass, which quoted her husband, Boris Messerer, as saying that she had had a heart attack.	http://query.nytimes.com/gst/fullpage.html?res=9803E7DC1F31F932A35751C1A9669D8B63
